id,brand,name,gender,price,currency,availability,sku,description,url,image_url
72,Canada Goose,Canada Goose Women's Ellison Jacket,Women,895,USD,https://schema.org/OutOfStock,2209L-200-2XS,"This lightweight, slim-fit jacket is designed with our Feather-Light fabric for essential warmth and protection from the elements. A removable down-filled hood and fishtail hem add coverage and warmth. Pack the whole jacket into an interior pocket for easy travel.Features Packable into interior zipper pocket. When packed, it has a carrying loop that can be used with a carabiner to clip onto a bag or waistband for easy travel Removable, adjustable down-filled hood adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light. When hood is removed, the exposed zipper folds into the collar Articulated sleeves and underarm gussets enhance fit and add range of motion Rib-knit cuffs with thumbhole construction lock in warmth and add on-off ease when layering Fishtail hem with drawcord adds coverage and protection while allowing for range of motion Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: hand pockets with zipper closures and tricot fabric at knuckle side for softness and warmth 1 interior pocket: security pocket with zipper closure that doubles as a pack pocket",https://www.escapeoutdoors.com/canada-goose-womens-ellison-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4235/31549/Canada-Goose-Womens-Ellison-Jacket-Silverbirch__25975.1746655970.png?c=1
73,Canada Goose,Canada Goose Women's Elmwood Parka,Women,1295,USD,https://schema.org/InStock,3815L-317-2XS,"The Canada Goose women’s Elmwood parka has you covered from head to (almost) toe. It's designed for warmth down to -25°C, but side vents and backpack straps allow for ventilation and hands-free carrying when temperatures rise. Reflective details on the cuffs can be hidden away when not needed.FeaturesFITClassicLENGTHMid-calfORIGINMade in Canada 2-way adjustable down-filled hood adds warmth and element protection. Reflective webbing along the back adds visibility in low light. Brim has a shaping wire to stand up to harsh winds Interior backpack straps allow jacket to be carried hands-free over the shoulders Articulated sleeves and underarm gussets enhance fit and add range of motion Recessed rib-knit cuffs with thumbhole construction add comfort and lock in heat. Outer cuffs feature reflective detailing that can be hidden with single-button adjustment when not needed Side vents with snap closures add range of motion when opened up Placket with webbing pull tabs and hidden snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 4 exterior pockets: 2 sets of double-stacked fleece-lined handwarmer pockets with 2-way zipper closures for ease of access 5 interior pockets: drop-in pocket, 2 mesh pockets designed to fit kidney warmers, 2 mesh drop-in pockets with snap closures THERMAL EXPERIENCE INDEX™Whether you're working up a sweat hiking trails, embarking on an urban adventure, or exploring the coldest places on Earth, we've developed the Thermal Experience Index (TEI) to help you find the right Canada Goose product for your body, your activities, and lifestyle.TEI4ENDURING-15°C / -25°C5°F / -13°FInspired by the Arctic and made for enduring daily warmth.",https://www.escapeoutdoors.com/canada-goose-womens-elmwood-parka/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4384/32475/Canada-Goose-Womens-Elmwood-Parka-Bordeaux__05705.1738869508.png?c=1
74,Canada Goose,Canada Goose Women's Fairhaven 1/4-Zip Sweater,Women,375,USD,https://schema.org/OutOfStock,7013L-698-XS,"Perfect for outdoor exploration on chilly days, this midweight sweater pairs soft comfort with subtle functional details. The high, double-layer collar includes reflective details at the back, and open-knit construction is used in areas prone to overheating.Features Featuring Durability Mapping, which places performance fabrics in high abrasion areas for added durability where you need it the most High, double layer collar adds warmth. Back of collar has signature double-stripe reflective details knit in for added visibility in low light Thermal Mapping® technology increases breathability in areas that are prone to overheating with a more open knit construction at the upper back, under arms and side body Cordura® elbow patches with Merino wool knit beneath balances softness next-to-skin with added durability Split hem for ease of movement is longer in the back for added coverage No pockets on style.",https://www.escapeoutdoors.com/canada-goose-womens-fairhaven-1-4-zip-sweater/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4328/32120/7013L-698-Silver-Ore__81089.1738865307.png?c=1
75,Canada Goose,Canada Goose Women's Freestyle Vest Black Label,Women,595,USD,https://schema.org/OutOfStock,2836LB-811-XS,"An updated silhouette to our classic Freestyle Vest. This exceptional, down-filled vest is the ultimate layering piece that can be worn across all seasons. A classic, and versatile vest that is a well-insulated layer. Features Sueded Tricot chinguard adds softness and comfort Lowered back hem for greater element coverage Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion and venting. 2 exterior pockets:hand pockets with zipper closures and tricot fabric at knuckle side for softness and warmth 1 interior pocket: drop-in pocket Black Canada Goose Disc",https://www.escapeoutdoors.com/canada-goose-womens-freestyle-vest-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4676/34141/Canada-Goose-Womens-Freestyle-Vest-Black-Disc-Silverbirch__12910.1738878538.png?c=1
76,Canada Goose,Canada Goose Women's Freestyle Vest,Women,595,USD,https://schema.org/OutOfStock,2836L-1620-2XS,"Our transitional weather favourite gets an update with feminine quilting, a longer back hem and soft touchpoints. Featuring reflective details at the back of the collar, this exceptional down-filled vest is a versatile layering piece with endless possibilities. Features Our Updated Freestyle Vest has a new, roomier fit compared to our Heritage Freestyle Vest for ease of layering and extra room to move. Please refer to the size chart before purchasing to ensure a comfortable fit. Hem is longer in the back for added coverage and protection Sueded Tricot chin-guard adds softness and comfort 2 exterior pockets: fleece-lined hand warmer pockets with hidden zipper closures 1 interior pockets: drop-in security pocket",https://www.escapeoutdoors.com/canada-goose-womens-freestyle-vest/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4169/31067/2836L-Daydream__55568.1746654943.png?c=1
77,Canada Goose,Canada Goose Women's Hybridge Knit Jacket,Women,695,USD,https://schema.org/InStock,6830L-61-XS,"Need a jacket you can trust to keep up with inconsistent weather? This versatile midweight Merino wool jacket is designed for layering and transitional weather. Thermal Mapping® maximizes warmth and breathability with strategically placed down-filled panels at the collar and front body to add essential warmth where you need it most. Get your Canada Goose women’s Hybridge knit jacket today. Features FIT: Regular LENGTH: Hip Strategically placed down-filled panels at the collar and front body add durability, warmth and element protection where you need it Thermal mapping® technology increases breathability in areas that are prone to overheating with a more open knit construction at the upper back Rib-knit cuffs and hem add comfort and shape retention 2 exterior pockets: front pockets with zipper closures are lined with soft knit fabric at knuckle side for comfort Made with traceable and mulesed free extra-fine Merino wool 675 Fill Power White Goose Down",https://www.escapeoutdoors.com/canada-goose-womens-hybridge-knit-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4389/32502/6830L-61-Black__11082.1738869679.png?c=1
78,Canada Goose,Canada Goose Women's Hybridge Lite Hooded Coat,Women,725,USD,https://schema.org/InStock,2716L-63-2XS,"HyBridge® Lite delivers lightweight, breathable warmth designed to move with you. New enhancements have been made this season, including a narrower quilting pattern at flex points to enhance fit. Perfect for active use, layering, or travel packability, HyBridge® Lite is as versatile as you need it to be.Features Two-way front-zip closure Toggle-adjustable hood Brushed tricot inside collar for added comfort and warmth Front zip pockets; interior mesh pocket Thumbhole cuffs Self-packs into pocket Shell allows aspects of down fill to show through, yet is abrasion resistant Water-resistant Rated for temperatures to 23 F (-5 C) Lined, with 100% Hutterite white goose down fill 100% nylon Machine wash, tumble dry Made in Canada. Coats",https://www.escapeoutdoors.com/canada-goose-womens-hybridge-lite-hooded-coat/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4379/32449/Canada-Goose-Ladies-Hybridge-Lite-Hooded-Coat-Atlantic-Navy__29011.1738869362.png?c=1
79,Canada Goose,Canada Goose Women's Hybridge Lite Hoody CR,Women,795,USD,https://schema.org/OutOfStock,2719W-61-XS,"The HyBridge® Lite Hoody gets an update in our multi-functional Recycled Feather-Light Ripstop for exceptional durability and lightweight warmth. Perfect for transitional conditions, this piece complements your active lifestyle — it’s easy to layer when the temperature drops and packable when travelling. TEI1Lightweight5°C to -5°C41°F to 23°F ORIGINMade in Canada DISCClassic Packable into wearer's exterior right pocket Down-filled hood with stretch binding Storm flap underneath two-way zipper Cuffs with discreet thumbhole construction Tricot-lined chin guard Two exterior mesh-lined hand pockets with zipper closures Two interior lower drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-hybridge-lite-hoody-cr/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/6074/44400/CG_055__67987.1742513737.jpg?c=1
80,Canada Goose,Canada Goose Women's Hybridge Lite Jacket,Women,750,USD,https://schema.org/InStock,2714L-63-2XS,"HyBridge® Lite delivers lightweight, breathable warmth designed to move with you. New enhancements have been made this season, including a narrower quilting pattern at flex points to enhance fit. Perfect for active use, layering, or travel packability, HyBridge® Lite is as versatile as you need it to be.Features: Collar is lined with tricot fabric for softness and comfort Thermal Mapping® technology places performance fabrics where you need them most to maximize warmth, breathability and movement Flex points are crafted with a narrower quilting pattern to enhance fit and improve range of motion Cuffs with discreet thumbhole construction for optional use when layering or for added warmth Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: mesh-lined hand pockets with zipper closures 2 interior pockets: lower drop-in pockets Signature double-stripe reflective details at back of collar, and reflective stitching on cuffs, for added visibility in low light Packable into wearer's exterior right pocket. When packed, it has a large loop for hand-held carrying, and a smaller loop for a carabiner to clip onto a bag or waistband",https://www.escapeoutdoors.com/canada-goose-womens-hybridge-lite-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5206/37246/Canada-Goose-Womens-Hybridge-Lite-Hoody-Q-Atlantic-Navy__78338.1738911879.png?c=1
81,Canada Goose,Canada Goose Women's Hybridge Lite Vest,Women,525,USD,https://schema.org/InStock,2700L-63-2XS,"HyBridge® Lite delivers lightweight, breathable warmth designed to move with you. New enhancements have been made this season, including a narrower quilting pattern at flex points to enhance fit. Perfect for active use, layering, or travel packability, HyBridge® Lite is as versatile as you need it to be.Features Collar is lined with tricot fabric for softness and comfort Thermal Mapping® technology places performance fabrics where you need them most to maximize warmth, breathability and movement Flex points are crafted with a narrower quilting pattern to enhance fit and improve range of motion Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: mesh-lined hand pockets with zipper closures 2 interior pockets: lower drop-in pockets Signature double-stripe reflective details at back of collar, and reflective stitching at armholes, for added visibility in low light Packable into wearer's exterior right pocket. When packed, it has a large loop for hand-held carrying, and a smaller loop for a carabiner to clip onto a bag or waistband",https://www.escapeoutdoors.com/canada-goose-womens-hybridge-lite-vest/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4375/32428/Canada-Goose-Ladies-Hybridge-Lite-Vest-Atlantic-Navy__66391.1738867022.png?c=1
82,Canada Goose,Canada Goose Women's Kenora Jacket,Women,625,USD,https://schema.org/OutOfStock,5618L-61-XS,"Designed for elevated performance in a lightweight package. This essential jacket provides easy transitioning for whatever nature brings your way. Fully seam-sealed and stowable for travel and effortless movement.Features Fully seam-sealed construction and exposed Aquaguard® water-resistant zippers keep rain out Jacket is lightweight enough to roll up and easily stow into hood. Once stowed away, cinch drawcord to pack down even further for easy travel Hood has single adjustment point at back that cinches two ways at once. Extended brim construction with a head skirt underneath allows the hood to move with you and stay out of your line of sight. Signature double-stripe reflective details at brim and back add low light visibility Mesh venting underneath the back panel adds breathability and air flow while keeping rain out. Edge is reflective for added visibility in low light Articulated sleeves and underarm gussets enhance fit and add range of motion Scalloped cuffs provide extra coverage and adjust with hook-and-loop closures to seal out rain. Edges are reflective for added visibility in low light Stormguard with reflective detailing underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting.",https://www.escapeoutdoors.com/canada-goose-womens-kenora-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4523/33243/5618L-61-Black__50429.1738873729.png?c=1
83,Canada Goose,Canada Goose Women's Leather Rib Glove,Women,195,USD,https://schema.org/InStock,5287L-61-XS,"A simple leather glove with touch-screen capabilities and ultimate warmth. FEATURES Reinforced leather that resists abrasions Heavy-duty, rib-knit cuffs helps keep out the cold Touch screen capabilities on index finger Classic disc branding is updated with a small black metal rivet WASH CARE Dry clean only Made in Canada with domestic and imported materials.",https://www.escapeoutdoors.com/canada-goose-womens-leather-rib-glove/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4182/31207/CG_161__60520.1738859982.jpg?c=1
84,Canada Goose,Canada Goose Women's Lorette Parka Black Label,Women,1475,USD,https://schema.org/InStock,2090WB-200-XS,"One of our most-loved styles, the Lorette Parka, gets an update with streamlined hood details, elevated trims, and additional inside pockets. Conquer fluctuating temperatures in this sophisticated parka with elaborate quilt-through detailing. Tighten the adjustable drawcord hood to keep brisk winds out. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.ORIGINMade in CanadaDISCBlackHOOD TRIMNo TrimFeatures Adjustable down-filled Snorkel hood adds warmth and element protection Hood features a removable zipper guard for the option of changing your hood trim for a customized look and added protection Chin guard is lined with tricot fabric for softness and comfort Exterior cuffs are adjustable with snap closures, while rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened Sleek interior hanging lining with backpack straps allow jacket to be carried hands-free over the shoulders Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined hand warmer pockets 3 interior pockets: 1 security pocket with zipper closure and 2 mesh drop-in pockets Finished with a Canada Goose disc THERMAL EXPERIENCE INDEX™Whether you're working up a sweat hiking trails, embarking on an urban adventure, or exploring the coldest places on Earth, we've developed the Thermal Experience Index (TEI) to help you find the right Canada Goose product for your body, your activities, and lifestyle.TEI3FUNDAMENTAL-10°C / -20°C14°F / -4°FFundamental warmth fashioned for everyday use.",https://www.escapeoutdoors.com/canada-goose-womens-lorette-parka-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4698/34253/Canada-Goose-Womens-Lorette-Parka-Black-Label-Silverbirch__10595.1746748916.png?c=1
85,Canada Goose,Canada Goose Women's Lorette Parka Heritage,Women,1775,USD,https://schema.org/InStock,2090L,"Conquer fluctuating temperatures in style in our original Lorette Parka, with a sophisticated quilt-through detailing and fur hood trim.Conquer fluctuating temperatures in style with a sophisticated parka with elaborate quilt-through detailing. Tighten the adjustable drawcord hood to keep brisk winds out. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.ORIGINMade in CanadaDISCClassicHOOD TRIMFurFeatures Quilt-through design 2-way adjustable down-filled hood adds warmth and element protection. Removable fur ruff with a shaping wire stands up to harsh winds Interior backpack straps allow jacket to be carried hands-free over the shoulders Chin guard is lined with tricot fabric for softness and comfort Exterior cuffs are adjustable with snap closures, while recessed rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened up Placket with button closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined handwarmer pockets",https://www.escapeoutdoors.com/canada-goose-womens-lorette-parka-heritage/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4179/31176/CG_055__42873.1738859852.jpg?c=1
86,Canada Goose,Canada Goose Women's Lorette Parka,Women,1475,USD,https://schema.org/InStock,2090W-433-XS,"One of our most-loved styles, the Lorette Parka, gets an update with streamlined hood details, elevated trims, and additional inside pockets. Conquer fluctuating temperatures in this sophisticated parka with elaborate quilt-through detailing. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.ORIGINMade in CanadaDISCClassicHOOD TRIMNo TrimFeatures Adjustable down-filled Snorkel hood adds warmth and element protection Hood features a removable zipper guard for the option of changing your hood trim for a customized look and added protection (this jacket is not compatible with Heritage hood trims) Chin guard is lined with tricot fabric for softness and comfort Exterior cuffs are adjustable with snap closures, while rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened Sleek interior hanging lining with backpack straps allow jacket to be carried hands-free over the shoulders Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined hand warmer pockets 3 interior pockets: 1 security pocket with zipper closure and 2 mesh drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-lorette-parka/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4697/34245/Canada-Goose-Womens-Lorette-Parka-PS-Eco-Upgrade-North-Star-White__11659.1738894588.png?c=1
87,Canada Goose,Canada Goose Women's Marlow Coat,Women,1375,USD,https://schema.org/OutOfStock,3902W-61-XS,"The Marlow Coat is crafted in Ventera—a luxurious, water-repellent fabric with a soft-to-the-touch finish. It has a mid-length for a range of mobility and an adjustable, removable belt to enhance the silhouette. Clean, contoured quilt lines give the versatile option of dressing the jacket up or down.ORIGINMade in CanadaDISCTonalHOOD TRIMNo TrimFeatures: Crafted in Ventera fabric – water-repellent, wind-resistant, durable and soft Minimal, streamlined silhouette and elevated trims package Chevron quilting pattern and cinchable belt for perfect fit Articulated sleeves enhance fit and add range of motion Removable down-filled adjustable wrap hood adds warmth and element protection Adjustable, and removable waist belt with metal buckle and inset elastic for elevated comfort Sleek interior hanging lining with removable backpack straps allow jacket to be carried hands-free over the shoulders Recessed cuffs with soft rolled edge for streamlined fit 2 exterior pockets: zippered hand warmer pockets 1 interior pockets: zippered security pocket",https://www.escapeoutdoors.com/canada-goose-womens-marlow-coat/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5159/36983/Canada-Goose-Womens-Marlow-Coat-Sephia__70380.1738910640.png?c=1
88,Canada Goose,Canada Goose Women's Minden Jacket,Women,595,USD,https://schema.org/OutOfStock,2423L-200-2XS,"Wherever the lightweight-jackets takes you this season, the Minden Jacket is the ideal breeze-blocking companion. Designed with clever touches--adjustable sleeves, a drawcord at the waist for the perfect fit, stretch for ease of movement--this streamlined piece will easily carry you thMade in Romaniagh busy, active days.Features Fully adjustable hood adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light Sueded Tricot chinguard adds softness and comfort Interior backpack straps allow jacket to be carried hands-free over the shoulders Articulated sleeves and underarm gussets enhance fit and add range of motion Waist features interior drawcords for adaptable fit and warmth retention Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion and venting. Hem is slightly longer in the back for added coverage and protection Adjustable gusseted cuffs with snap closures keep the elements out 2 exterior pockets: hand pockets with snap closures and tricot fabric for softness and warmth 1 interior pocket: security pocket with snap closure",https://www.escapeoutdoors.com/canada-goose-womens-minden-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4373/32415/2423L-Silverbirch__63112.1760743864.png?c=1
89,Canada Goose,Canada Goose Women's Montebello Parka Heritage,Women,1495,USD,https://schema.org/InStock,2530L-11-2XS,"Embodying the spirit of rugged luxury with a slim fit, hip-hugging cut and fur hood trim, the Montebello Parka Heritage is a winter essential.ORIGINMade in CanadaDISCClassicHOOD TRIMFur Features Interior elastic drawcord to adjust the waist Vertically adjustable & adjustable hood opening, non-removable Removable coyote fur ruff Fleece-lined chin guard for comfort Interior shoulder straps allow wearer to carry over their shoulder Storm flap over centre front zipper secured with Military buttons Four exterior fleece-lined pockets: two zipper closure chest pockets & two lower pockets with military buttons Exterior utility pocket on left sleeve Interior media pocket with headphone access opening Heavy-duty rib-knit cuffs keep out the cold THERMAL EXPERIENCE INDEX™Whether you're working up a sweat hiking trails, embarking on an urban adventure, or exploring the coldest places on Earth, we've developed the Thermal Experience Index (TEI) to help you find the right Canada Goose product for your body, your activities, and lifestyle.TEI3FUNDAMENTAL-10°C / -20°CFundamental warmth fashioned for everyday use.",https://www.escapeoutdoors.com/canada-goose-womens-montebello-parka-heritage/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4305/32000/Canada-Goose-Womens-Montebello-Parka-Red__60202.1738864533.png?c=1
90,Canada Goose,Canada Goose Women's Muskoka Hoody Black Label,Women,375,USD,https://schema.org/InStock,7403LB-1342-XS,"Made with 100% Cotton for breathability and comfort, the Muskoka Hoody has an adjustable hood with exterior drawcords, rib-knit hem and cuffs and one exterior kangaroo pocket.Features: Medium weight cotton hoody Adjustable hood with drawcords Stitch through diamond on upper back Rib-knit hem and cuffs provide tailored fit 1 kangaroo pocket Embroidered Canada Goose disc",https://www.escapeoutdoors.com/canada-goose-womens-muskoka-hoody-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5164/37021/7403LB-1342-Silverbirch-Heather__09748.1738910805.png?c=1
91,Canada Goose,Canada Goose Women's Rossclair Parka Heritage,Women,1775,USD,https://schema.org/InStock,2580L-317-2XS,"This mid-length parka is our original Rossclair Parka design, crafted in our durable Arctic Tech® fabric with a fur hood trim, designed to face harsh elements.This mid-length parka is crafted from our durable Arctic Tech® fabric that’s designed to face harsh elements. Wear it sleek and straight or tighten the adjustable waist to create an A-line silhouette, which helps keep icy drafts out. A longer back hem offers superior protection from cold and wind.ORIGINMade in CanadaDISCClassicHOOD TRIMFurFeatures 2-way adjustable down-filled hood adds warmth and element protection. Removable fur ruff with a shaping wire stands up to harsh winds Chin guard is lined with tricot fabric for softness and comfort Interior backpack straps allow jacket to be carried hands-free over the shoulders Waist features interior drawcord to customize fit and retain warmth Recessed rib-knit cuffs add comfort and lock in heat Hem is longer in the back for added coverage. Back gusset with zipper closure opens up to adjust fit and add range of motion without compromising warmth and protection Placket with military button closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined hand warmer pockets with top flap and snap closures 2 interior pockets: security pocket with zipper closure, mesh drop-in pocket",https://www.escapeoutdoors.com/canada-goose-womens-rossclair-parka-heritage/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4170/31082/Canada-Goose-Womens-Rossclair-Parka-Red__77390.1764538670.png?c=1
92,Canada Goose,Canada Goose Women's Salida Jacket,Women,650,USD,https://schema.org/InStock,5608L-61-XS,"Designed for daily use in transitional seasons, this jacket features our flexible three-layer Tri-Durance® fabric to protect against harsh and unpredictable weather. Mid-thigh length adds coverage and is complemented by a gusseted fishtail hem and scalloped cuffs for extra protection.Features Recommended to size up from your typical product fit Fully seam-sealed construction keeps rain out Jacket is lightweight enough to roll up and easily stow into hood. Once stowed away, cinch drawcord to pack down even further for easy travel Hood has single adjustment point at back that cinches two ways at once. Extended brim construction with a head skirt underneath allows the hood to move with you and stay out of your line of sight. Signature double-stripe reflective details at brim and back add low light visibility Mesh venting underneath the back panel adds breathability and airflow while keeping rain out Articulated sleeves and underarm gussets enhance fit and add range of motion Scalloped cuffs provide extra coverage and adjust with hook-and-loop closures to seal out rain. Edges are reflective for added visibility in low light",https://www.escapeoutdoors.com/canada-goose-womens-salida-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4270/31773/5608L-61-Black_2cdeee51-92d3-4fca-9793-1270a5acf86e__37977.1746649986.png?c=1
93,Canada Goose,Canada Goose Women's Shelburne Parka Black Label,Women,1475,USD,https://schema.org/InStock,3802WB-158-XS,"One of our most-loved styles, the Shelburne Parka, gets an update with streamlined hood details, elevated trims, and additional inside pockets. This long-thigh length Shelburne Parka is the perfect jacket for those frigid days where you require maximum protection. This TEI 3 jacket is sure to keep you warm without sacrificing style. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.?ORIGINMade in CanadaDISCBlackHOOD TRIMNo TrimFeatures Adjustable down-filled Snorkel hood adds warmth and element protection Hood features a removable zipper guard for the option of changing your hood trim for a customized look and added protection (this jacket is not compatible with Heritage hood trims) Chin guard is lined with tricot fabric for added softness and comfort Sleek interior hanging lining with backpack straps allow jacket to be carried hands-free over the shoulders Exterior cuffs are adjustable with snap closures, while recessed rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened up Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined hand warmer pockets with snap closures 3 interior pockets: 1 security pocket with zipper closure and 2 mesh drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-shelburne-parka-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4695/34230/Canada-Goose-Womens-Shelburne-Parka-Black-Label-Satsuma-Plum__97955.1738879075.png?c=1
94,Canada Goose,Canada Goose Women's Shelburne Parka Heritage,Women,1775,USD,https://schema.org/InStock,3802L-11-2XS,"The Shelburne Parka Heritage is our original Shelburne design, with a thigh-length silouhette and fur hood trim that's sure to keep you warm without sacrificing style.This thigh-length Shelburne Parka is the perfect jacket for those frigid days when you require maximum protection. This TEI 3 jacket is sure to keep you warm without sacrificing style. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.ORIGINMade in CanadaDISCClassicHOOD TRIMFurFeatures Quilt-through design 2-way adjustable down-filled hood adds warmth and element protection. Removable fur ruff with a shaping wire stands up to harsh winds Chin guard is lined with tricot fabric for softness and comfort Interior backpack straps allow jacket to be carried hands-free over the shoulders Exterior cuffs are adjustable with snap closures, while recessed rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened up Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined handwarmer pockets with snap closures",https://www.escapeoutdoors.com/canada-goose-womens-shelburne-parka-heritage/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4189/31243/CG_044__29660.1746649222.jpg?c=1
95,Canada Goose,Canada Goose Women's Shelburne Parka,Women,1475,USD,https://schema.org/OutOfStock,3802W-63-XS,"One of our most-loved styles, the Shelburne Parka, gets an update with streamlined hood details, elevated trims, and additional inside pockets. This long-thigh length Shelburne Parka is the perfect jacket for those frigid days where you require maximum protection. This TEI 3 jacket is sure to keep you warm without sacrificing style. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.?ORIGINMade in CanadaDISCClassicHOOD TRIMNo TrimFeatures: Adjustable down-filled Snorkel hood adds warmth and element protection Hood features a removable zipper guard for the option of changing your hood trim for a customized look and added protection (this jacket is not compatible with Heritage hood trims) Chin guard is lined with tricot fabric for added softness and comfort Sleek interior hanging lining with backpack straps allow jacket to be carried hands-free over the shoulders Exterior cuffs are adjustable with snap closures, while recessed rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened up Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined hand warmer pockets with snap closures 3 interior pockets: 1 security pocket with zipper closure and 2 mesh drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-shelburne-parka/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4700/34267/Canada-Goose-Womens-Shelburne-Parka-CR-Atlantic-Navy__65173.1746649732.png?c=1
96,Canada Goose,Canada Goose Wordmark Adjustable Cap,Unknown,175,USD,https://schema.org/InStock,5426M-25,"This classic, easy-to-wear cap is designed in the New Era 9TWENTY silhouette. An adjustable leather strap gives a comfortable fit and a Canada Goose Wordmark logo finishes this versatile style.Features New Era 9TWENTY silhouette Adjustable leather strap at the back Breathable sweatband for added comfort Embroidered Canada Goose wordmark located at front",https://www.escapeoutdoors.com/canada-goose-wordmark-adjustable-cap/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4496/33097/Canada-Goose-Wordmark-Adjustable-Cap-White__35287.1738872971.png?c=1
